key	cost	effect_bundle	category	pre_requisite_set
nanu_dynamic_ror_special_skaven_enemy_melee_ability_run_them_down_bonus_vs_infantry_attribute_causes_fear	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_skaven_enemy_melee_ability_run_them_down_bonus_vs_infantry_attribute_causes_fear	weapon	
nanu_dynamic_ror_special_skaven_enemy_melee_ability_stand_or_die	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_skaven_enemy_melee_ability_stand_or_die	armour	
nanu_dynamic_ror_special_skaven_enemy_melee_ability_stand_your_ground	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_skaven_enemy_melee_ability_stand_your_ground	armour	
nanu_dynamic_ror_special_skaven_enemy_melee_ability_undeath_resurgent	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_skaven_enemy_melee_ability_undeath_resurgent	armour	
nanu_dynamic_ror_special_skaven_enemy_melee_ability_undying_tide	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_skaven_enemy_melee_ability_undying_tide	armour	
nanu_dynamic_ror_special_skaven_enemy_melee_ability_valiant_war_cry_attribute_immPsy	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_skaven_enemy_melee_ability_valiant_war_cry_attribute_immPsy	weapon	
nanu_dynamic_ror_special_skaven_enemy_melee_ability_vengeful_war_cry_attribute_immPsy	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_skaven_enemy_melee_ability_vengeful_war_cry_attribute_immPsy	weapon	
nanu_dynamic_ror_special_skaven_enemy_melee_ability_vicious_war_cry_attribute_immPsy	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_skaven_enemy_melee_ability_vicious_war_cry_attribute_immPsy	weapon	
nanu_dynamic_ror_special_skaven_enemy_melee_ability_violent_war_cry_attribute_immPsy	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_skaven_enemy_melee_ability_violent_war_cry_attribute_immPsy	weapon	
nanu_dynamic_ror_special_skaven_enemy_melee_death_explosion_warp_discharge_large_contact_shocking_magic_attacks	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_skaven_enemy_melee_death_explosion_warp_discharge_large_contact_shocking_magic_attacks	weapon	
nanu_dynamic_ror_special_skaven_enemy_melee_death_explosion_warp_discharge_small_contact_shocking_magic_attacks	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_skaven_enemy_melee_death_explosion_warp_discharge_small_contact_shocking_magic_attacks	weapon	
nanu_dynamic_ror_special_skaven_enemy_powder_ability_entrench	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_skaven_enemy_powder_ability_entrench	arrow	
nanu_dynamic_ror_special_skaven_enemy_ranged_ability_rapid_fire	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_skaven_enemy_ranged_ability_rapid_fire	arrow	
nanu_dynamic_ror_special_skaven_enemy_ranged_ability_rapid_fire_aoe	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_skaven_enemy_ranged_ability_rapid_fire_aoe	arrow	
nanu_dynamic_ror_special_skaven_enemy_ranged_ability_volley_barbed_ammo_type_anti_large	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_skaven_enemy_ranged_ability_volley_barbed_ammo_type_anti_large	arrow	
nanu_dynamic_ror_special_skaven_enemy_ranged_ability_volley_barbed_greater_ammo_type_anti_large	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_skaven_enemy_ranged_ability_volley_barbed_greater_ammo_type_anti_large	arrow	
nanu_dynamic_ror_special_skaven_enemy_ranged_ability_volley_fire_charge_contact_burning_flaming_attacks_ammo_type_anti_infantry_flaming	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_skaven_enemy_ranged_ability_volley_fire_charge_contact_burning_flaming_attacks_ammo_type_anti_infantry_flaming	arrow	
nanu_dynamic_ror_special_skaven_enemy_ranged_ability_volley_fire_charge_greater_contact_burning_flaming_attacks_ammo_type_anti_infantry_flaming	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_skaven_enemy_ranged_ability_volley_fire_charge_greater_contact_burning_flaming_attacks_ammo_type_anti_infantry_flaming	arrow	
nanu_dynamic_ror_special_skaven_enemy_ranged_ability_volley_flaming_contact_burning_flaming_attacks_ammo_type_anti_infantry_flaming	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_skaven_enemy_ranged_ability_volley_flaming_contact_burning_flaming_attacks_ammo_type_anti_infantry_flaming	arrow	
nanu_dynamic_ror_special_skaven_enemy_ranged_ability_volley_flaming_greater_contact_burning_flaming_attacks_ammo_type_anti_infantry_flaming	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_skaven_enemy_ranged_ability_volley_flaming_greater_contact_burning_flaming_attacks_ammo_type_anti_infantry_flaming	arrow	
nanu_dynamic_ror_special_skaven_enemy_ranged_ammo_type_anti_infantry	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_skaven_enemy_ranged_ammo_type_anti_infantry	arrow	
nanu_dynamic_ror_special_skaven_enemy_ranged_ammo_type_explosive	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_skaven_enemy_ranged_ammo_type_explosive	arrow	
nanu_dynamic_ror_special_skaven_enemy_ranged_ammo_type_multi	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_skaven_enemy_ranged_ammo_type_multi	arrow	
nanu_dynamic_ror_special_slaanesh_ally_melee_ability_locus_of_grace	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_slaanesh_ally_melee_ability_locus_of_grace	weapon	
nanu_dynamic_ror_special_slaanesh_ally_melee_ability_pendant_of_slaanesh	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_slaanesh_ally_melee_ability_pendant_of_slaanesh	weapon	
nanu_dynamic_ror_special_slaanesh_ally_melee_ability_rapier_of_ecstacy	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_slaanesh_ally_melee_ability_rapier_of_ecstacy	weapon	
nanu_dynamic_ror_special_slaanesh_ally_melee_ability_torment_blade	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_slaanesh_ally_melee_ability_torment_blade	weapon	
nanu_dynamic_ror_special_slaanesh_ally_melee_attribute_devastating_flanker_vanguard	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_slaanesh_ally_melee_attribute_devastating_flanker_vanguard	weapon	
nanu_dynamic_ror_special_slaanesh_enemy_all_ability_freezing_aura_contact_freezing_attacks_ammo_type_frozen	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_slaanesh_enemy_all_ability_freezing_aura_contact_freezing_attacks_ammo_type_frozen	weapon	
nanu_dynamic_ror_special_slaanesh_enemy_all_ability_freezing_aura_contact_frostbite_attacks_ammo_type_frozen	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_slaanesh_enemy_all_ability_freezing_aura_contact_frostbite_attacks_ammo_type_frozen	weapon	
nanu_dynamic_ror_special_slaanesh_enemy_all_attribute_immPsy_vanguard	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_slaanesh_enemy_all_attribute_immPsy_vanguard	weapon	
nanu_dynamic_ror_special_slaanesh_enemy_all_contact_blinding_attacks	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_slaanesh_enemy_all_contact_blinding_attacks	weapon	
nanu_dynamic_ror_special_slaanesh_enemy_all_contact_blinding_magic_attacks_ammo_type_magic	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_slaanesh_enemy_all_contact_blinding_magic_attacks_ammo_type_magic	weapon	
nanu_dynamic_ror_special_slaanesh_enemy_all_contact_frostbite_magic_attacks_ammo_type_frozen	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_slaanesh_enemy_all_contact_frostbite_magic_attacks_ammo_type_frozen	weapon	
nanu_dynamic_ror_special_slaanesh_enemy_all_death_explosion_warpgas_small	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_slaanesh_enemy_all_death_explosion_warpgas_small	weapon	
nanu_dynamic_ror_special_slaanesh_enemy_melee_ability_aura_of_warding_attribute_immPsy	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_slaanesh_enemy_melee_ability_aura_of_warding_attribute_immPsy	weapon	
nanu_dynamic_ror_special_slaanesh_enemy_melee_ability_beacon_of_hope_attribute_immPsy	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_slaanesh_enemy_melee_ability_beacon_of_hope_attribute_immPsy	armour	
nanu_dynamic_ror_special_slaanesh_enemy_melee_ability_blinding_radiance_attribute_encourage	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_slaanesh_enemy_melee_ability_blinding_radiance_attribute_encourage	armour	
nanu_dynamic_ror_special_slaanesh_enemy_melee_ability_charge_breaker	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_slaanesh_enemy_melee_ability_charge_breaker	armour	
nanu_dynamic_ror_special_slaanesh_enemy_melee_ability_chilling_aura	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_slaanesh_enemy_melee_ability_chilling_aura	armour	
nanu_dynamic_ror_special_slaanesh_enemy_melee_ability_courage_in_death_attribute_immPsy	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_slaanesh_enemy_melee_ability_courage_in_death_attribute_immPsy	weapon	
nanu_dynamic_ror_special_slaanesh_enemy_melee_ability_dark_prince_forsaken_dread_aversion	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_slaanesh_enemy_melee_ability_dark_prince_forsaken_dread_aversion	weapon	
nanu_dynamic_ror_special_slaanesh_enemy_melee_ability_ever_burning_light_contact_blinding	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_slaanesh_enemy_melee_ability_ever_burning_light_contact_blinding	weapon	
nanu_dynamic_ror_special_slaanesh_enemy_melee_ability_freezing_aura	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_slaanesh_enemy_melee_ability_freezing_aura	armour	
nanu_dynamic_ror_special_slaanesh_enemy_melee_ability_frenzy_immPsy	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_slaanesh_enemy_melee_ability_frenzy_immPsy	weapon	
nanu_dynamic_ror_special_slaanesh_enemy_melee_ability_grim_resolve_immPsy	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_slaanesh_enemy_melee_ability_grim_resolve_immPsy	armour	
nanu_dynamic_ror_special_slaanesh_enemy_melee_ability_guardian_attribute_immPsy	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_slaanesh_enemy_melee_ability_guardian_attribute_immPsy	armour	
nanu_dynamic_ror_special_slaanesh_enemy_melee_ability_hold_the_line_attribute_immPsy	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_slaanesh_enemy_melee_ability_hold_the_line_attribute_immPsy	armour	
nanu_dynamic_ror_special_slaanesh_enemy_melee_ability_holy_aura	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_slaanesh_enemy_melee_ability_holy_aura	armour	
nanu_dynamic_ror_special_slaanesh_enemy_melee_ability_stand_or_die_attribute_immPsy	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_slaanesh_enemy_melee_ability_stand_or_die_attribute_immPsy	armour	
nanu_dynamic_ror_special_slaanesh_enemy_melee_ability_stand_your_ground_attribute_immPsy	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_slaanesh_enemy_melee_ability_stand_your_ground_attribute_immPsy	armour	
nanu_dynamic_ror_special_slaanesh_enemy_melee_ability_thornmail	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_slaanesh_enemy_melee_ability_thornmail	armour	
nanu_dynamic_ror_special_slaanesh_enemy_melee_ability_undaunted_immPsy	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_slaanesh_enemy_melee_ability_undaunted_immPsy	armour	
nanu_dynamic_ror_special_slaanesh_enemy_melee_ability_valiant_war_cry	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_slaanesh_enemy_melee_ability_valiant_war_cry	weapon	
nanu_dynamic_ror_special_slaanesh_enemy_melee_ability_vengeful_war_cry	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_slaanesh_enemy_melee_ability_vengeful_war_cry	weapon	
nanu_dynamic_ror_special_slaanesh_enemy_melee_ability_vicious_war_cry	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_slaanesh_enemy_melee_ability_vicious_war_cry	weapon	
nanu_dynamic_ror_special_slaanesh_enemy_melee_ability_violent_war_cry	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_slaanesh_enemy_melee_ability_violent_war_cry	weapon	
nanu_dynamic_ror_special_slaanesh_enemy_melee_attribute_brace	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_slaanesh_enemy_melee_attribute_brace	armour	
nanu_dynamic_ror_special_slaanesh_enemy_melee_attribute_counter_charge	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_slaanesh_enemy_melee_attribute_counter_charge	weapon	
nanu_dynamic_ror_special_slaanesh_enemy_melee_attribute_immPsy	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_slaanesh_enemy_melee_attribute_immPsy	weapon	
nanu_dynamic_ror_special_slaanesh_enemy_melee_attribute_immPsy_encourage	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_slaanesh_enemy_melee_attribute_immPsy_encourage	weapon	
nanu_dynamic_ror_special_slaanesh_enemy_melee_contact_freezing_attacks_ammo_type_frozen	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_slaanesh_enemy_melee_contact_freezing_attacks_ammo_type_frozen	weapon	
nanu_dynamic_ror_special_slaanesh_enemy_melee_death_explosion_gaseous_large	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_slaanesh_enemy_melee_death_explosion_gaseous_large	weapon	
nanu_dynamic_ror_special_slaanesh_enemy_melee_death_explosion_gaseous_medium	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_slaanesh_enemy_melee_death_explosion_gaseous_medium	weapon	
nanu_dynamic_ror_special_slaanesh_enemy_melee_death_explosion_gaseous_small	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_slaanesh_enemy_melee_death_explosion_gaseous_small	weapon	
nanu_dynamic_ror_special_slaanesh_enemy_melee_death_explosion_rancid_blood	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_slaanesh_enemy_melee_death_explosion_rancid_blood	weapon	
nanu_dynamic_ror_special_slaanesh_enemy_ranged_ability_expert_skirmisher	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_slaanesh_enemy_ranged_ability_expert_skirmisher	arrow	
nanu_dynamic_ror_special_slaanesh_enemy_ranged_ability_expert_skirmisher_ammo_type_multi_shot	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_slaanesh_enemy_ranged_ability_expert_skirmisher_ammo_type_multi_shot	arrow	
nanu_dynamic_ror_special_slaanesh_enemy_ranged_ability_rapid_fire	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_slaanesh_enemy_ranged_ability_rapid_fire	arrow	
nanu_dynamic_ror_special_slaanesh_enemy_ranged_ability_rapid_fire_aoe	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_slaanesh_enemy_ranged_ability_rapid_fire_aoe	arrow	
nanu_dynamic_ror_special_slaanesh_enemy_ranged_ability_slippery_vanguard	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_slaanesh_enemy_ranged_ability_slippery_vanguard	arrow	
nanu_dynamic_ror_special_slaanesh_enemy_ranged_ability_smokebomb	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_slaanesh_enemy_ranged_ability_smokebomb	arrow	
nanu_dynamic_ror_special_slaanesh_enemy_ranged_ability_volley_arcane_greater_magic_attacks_ammo_type_magic	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_slaanesh_enemy_ranged_ability_volley_arcane_greater_magic_attacks_ammo_type_magic	arrow	
nanu_dynamic_ror_special_slaanesh_enemy_ranged_ability_volley_arcane_magic_attacks_ammo_type_magic	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_slaanesh_enemy_ranged_ability_volley_arcane_magic_attacks_ammo_type_magic	arrow	
nanu_dynamic_ror_special_slaanesh_enemy_ranged_ability_volley_barbed	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_slaanesh_enemy_ranged_ability_volley_barbed	arrow	
nanu_dynamic_ror_special_slaanesh_enemy_ranged_ability_volley_barbed_greater	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_slaanesh_enemy_ranged_ability_volley_barbed_greater	arrow	
nanu_dynamic_ror_special_slaanesh_enemy_ranged_ability_volley_ice_shard_greater_magic_attacks_ammo_type_magic	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_slaanesh_enemy_ranged_ability_volley_ice_shard_greater_magic_attacks_ammo_type_magic	arrow	
nanu_dynamic_ror_special_slaanesh_enemy_ranged_ability_volley_ice_shard_magic_attacks_ammo_type_magic	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_slaanesh_enemy_ranged_ability_volley_ice_shard_magic_attacks_ammo_type_magic	arrow	
nanu_dynamic_ror_special_slaanesh_enemy_ranged_ability_volley_piercing	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_slaanesh_enemy_ranged_ability_volley_piercing	arrow	
nanu_dynamic_ror_special_slaanesh_enemy_ranged_ability_volley_piercing_greater	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_slaanesh_enemy_ranged_ability_volley_piercing_greater	arrow	
nanu_dynamic_ror_special_slaanesh_enemy_ranged_contact_suppressed	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_slaanesh_enemy_ranged_contact_suppressed	arrow	
nanu_dynamic_ror_special_slaanesh_enemy_ranged_magic_attacks_ammo_type_seeking_magic	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_slaanesh_enemy_ranged_magic_attacks_ammo_type_seeking_magic	arrow	
nanu_dynamic_ror_special_tomb_kings_enemy_all_ability_construct_killer_bonus_vs_large_ammo_type_anti_large	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_tomb_kings_enemy_all_ability_construct_killer_bonus_vs_large_ammo_type_anti_large	weapon	
nanu_dynamic_ror_special_tomb_kings_enemy_all_ability_wake_of_fire_contact_flaming_attacks_scorching	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_tomb_kings_enemy_all_ability_wake_of_fire_contact_flaming_attacks_scorching	weapon	
nanu_dynamic_ror_special_tomb_kings_enemy_melee_ability_blinding_radiance_contact_burning_flaming_attacks	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_tomb_kings_enemy_melee_ability_blinding_radiance_contact_burning_flaming_attacks	weapon	
nanu_dynamic_ror_special_tomb_kings_enemy_melee_ability_blinding_radiance_contact_scorching_flaming_attacks	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_tomb_kings_enemy_melee_ability_blinding_radiance_contact_scorching_flaming_attacks	weapon	
nanu_dynamic_ror_special_tomb_kings_enemy_melee_ability_ever_burning_light_contact_blinding	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_tomb_kings_enemy_melee_ability_ever_burning_light_contact_blinding	weapon	
nanu_dynamic_ror_special_tomb_kings_enemy_melee_ability_frenzy_immPsy_flaming_attacks_ammo_type_flaming	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_tomb_kings_enemy_melee_ability_frenzy_immPsy_flaming_attacks_ammo_type_flaming	weapon	
nanu_dynamic_ror_special_tomb_kings_enemy_melee_ability_holy_aura_contact_scorching_flaming_attacks	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_tomb_kings_enemy_melee_ability_holy_aura_contact_scorching_flaming_attacks	weapon	
nanu_dynamic_ror_special_tomb_kings_enemy_melee_attribute_immPsy_vanguard_bonus_vs_infantry	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_tomb_kings_enemy_melee_attribute_immPsy_vanguard_bonus_vs_infantry	weapon	
nanu_dynamic_ror_special_tomb_kings_enemy_ranged_ability_hawkish_precision_ammo_type_anti_large	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_tomb_kings_enemy_ranged_ability_hawkish_precision_ammo_type_anti_large	arrow	
